0 0.0 0.0 0.0
100 0.0 0.0 0.0
200 0.006247568130493164 0.0 0.0
300 0.006249189376831055 0.006241464614868164 0.0
400 0.01874566078186035 0.00624847412109375 0.0
500 0.033241558074951175 0.010372018814086914 0.0
600 0.031914567947387694 0.011925458908081055 0.0
700 0.056230354309082034 0.028118467330932616 0.0
800 0.06560978889465333 0.04373979568481445 0.0
900 0.10934934616088868 0.031242895126342773 0.0031241893768310545
1000 0.11872220039367676 0.04373950958251953 0.0
1100 0.1312192916870117 0.0812312126159668 0.0
1200 0.17808947563171387 0.08312311172485351 0.0
1300 0.19153690338134766 0.11247367858886718 0.0
1400 0.23432002067565919 0.10622506141662598 0.0
1500 0.29680571556091306 0.10906019210815429 0.0
1600 0.28430848121643065 0.13747458457946776 0.0
1700 0.2967987060546875 0.16246185302734376 0.0
1800 0.3156901359558105 0.17807726860046386 0.0
1900 0.45926752090454104 0.18683042526245117 0.0
2000 0.4748889446258545 0.24681711196899414 0.0
2100 0.5687223434448242 0.240562105178833 0.0
2200 0.5562387943267822 0.30930271148681643 0.0
2300 0.6843424797058105 0.2624387741088867 0.0
2400 0.6121469974517822 0.31242051124572756 0.0
2500 0.7655513763427735 0.3686633586883545 0.0
2600 0.8061895847320557 0.3717816829681396 0.0
2700 0.8839410781860352 0.44072656631469725 0.0005984783172607421
2800 0.9332498073577881 0.3904706954956055 0.0
2900 1.0124378204345703 0.48114399909973143 0.0
3000 1.0373736381530763 0.47525753974914553 0.0
3100 1.1344265937805176 0.5415065288543701 0.0007978439331054688
3200 1.2228553771972657 0.5842381954193115 0.0
3300 1.3033783912658692 0.5904862403869628 0.0
3400 1.3749691009521485 0.6654692173004151 0.0031243324279785155
3500 1.4528749942779542 0.718582010269165 0.003124427795410156
3600 1.5082816123962401 0.6875055313110352 0.0
3700 1.6151704788208008 0.7843654155731201 0.0
3800 1.7115313529968261 0.7806582927703858 0.000399017333984375
3900 1.6400466442108155 0.7686917781829834 0.0
4000 1.746669864654541 0.7841907501220703 0.0
4100 1.7306808471679687 0.8025206089019775 0.0031243324279785155
4200 2.0312870502471925 0.9998583793640137 0.0
4300 2.234501266479492 0.9436546325683594 0.0
4400 2.1089836597442626 0.9998763561248779 0.0
4500 2.2341201305389404 1.0186317920684815 0.0009971141815185546
4600 2.18508095741272 1.084229040145874 0.0
4700 2.4341241359710692 1.155913734436035 0.0
4800 2.514916706085205 1.1402578353881836 0.003124094009399414
4900 2.556022310256958 1.259446096420288 0.0
5000 2.6403017044067383 1.209345769882202 0.003124380111694336
5100 3.367947292327881 1.4649608135223389 0.0007978439331054688
5200 3.186613368988037 1.5214941024780273 0.003123760223388672
5300 3.552639198303223 1.5212429523468018 0.0031242847442626955
5400 3.263853168487549 1.6692100048065186 0.0
5500 3.809192991256714 1.7742819309234619 0.0
5600 3.7699998378753663 1.6761261463165282 0.0
5700 3.9265355110168456 1.7875596523284911 0.0
5800 4.131012487411499 1.9216336250305175 0.0
5900 4.171383666992187 1.9462995529174805 0.003117990493774414
6000 4.423005628585815 1.9421199321746827 0.0
6100 4.144940185546875 2.4276805400848387 0.0
6200 5.481531143188477 2.43263840675354 0.0031238555908203124
6300 5.7133465766906735 2.9389406204223634 0.0
6400 5.7234900951385494 2.9601869583129883 0.0
6500 6.040368175506591 2.719023323059082 0.0
6600 6.638494920730591 2.8063109874725343 0.0
6700 6.2983588695526125 3.0579632759094237 0.0
6800 6.798928260803223 3.1288422107696534 0.0
6900 7.036392688751221 3.273708200454712 0.0031232833862304688
7000 7.32707142829895 3.427488374710083 0.003117656707763672
7100 7.328922462463379 3.295837736129761 0.0031251430511474608
7200 7.881678295135498 3.319889450073242 0.0
7300 7.993530797958374 3.6136277675628663 0.0
7400 7.801665353775024 3.9265175819396974 0.0
7500 8.306330966949464 3.934660005569458 0.003123760223388672
7600 8.623155641555787 3.8381956577301026 0.0031242847442626955
7700 8.928445148468018 3.998411178588867 0.0017934322357177734
7800 9.087210655212402 4.488994693756103 0.0
7900 9.325389909744263 4.125505065917968 0.0013926029205322266
